user_id1,teamchat_session_id1,date1,user_id2,teamchat_session_id2,date2,chat_item3,user_id3,date3,chatid14,chatid24,date4
1130,9529,1465863018,,,,27545,30,1465078217,27326,12249,1465071015
175,23415,1465863030,,,,27550,1296,1465078222,27327,26390,1465071016
1909,6782,1465863032,,,,27559,763,1465078231,27329,23746,1465071018
753,7726,1465863084,,,,27562,968,1465078234,27334,21721,1465071023
936,6949,1465863109,,,,27573,1598,1465078245,27335,7922,1465071024
372,6951,1465863137,,,,27580,2075,1465078252,27343,9665,1465071032
2065,6951,1465864816,,,,27583,1475,1465078255,27362,19206,1465072810
226,6811,1465864831,,,,27603,257,1465080009,27363,14894,1465072811
122,6914,1465866606,,,,27612,1165,1465080018,27366,9356,1465072814
108,6809,1465868406,,,,27613,1865,1465080019,27383,24264,1465074604
1225,6850,1465868437,,,,27626,128,1465080032,27384,18818,1465074605
522,18142,1465868456,,,,27630,876,1465080036,27395,16074,1465074616
1319,6818,1465868473,,,,27642,1494,1465080048,27406,22651,1465074627
909,6780,1465870208,,,,27644,1995,1465080050,27409,25233,1465074630
545,6838,1465872027,,,,27649,1741,1465080055,27412,24566,1465074633
1115,48448,1465872030,,,,27651,1128,1465080057,27413,9857,1465074634
1882,6925,1465872072,,,,27655,2026,1465080061,27420,23194,1465074641
1295,7024,1465873801,,,,27666,75,1465080072,27421,7565,1465074642
241,7022,1465873807,,,,27668,1034,1465080074,27442,20086,1465074663
1735,6903,1465873814,,,,27669,1627,1465080075,27452,24575,1465074673
1096,6820,1465873816,,,,27683,265,1465081801,27454,13882,1465074675
703,6891,1465873819,,,,27690,667,1465081808,27457,9996,1465074678
1375,7022,1465873822,,,,27697,1056,1465081815,27466,19204,1465076400
1069,6857,1465873829,,,,27729,1396,1465083610,27475,19287,1465076409
859,16274,1465873838,,,,27730,1127,1465083611,27484,15642,1465076418
559,6790,1465873841,,,,27735,1349,1465083616,27487,18208,1465076421
1768,6891,1465873857,,,,27737,1755,1465083618,27493,10976,1465076427
251,16938,1465873859,,,,27740,2089,1465083621,27502,15768,1465076436
1056,6780,1465873862,,,,27743,738,1465083624,27510,11739,1465076444
189,6920,1465873870,,,,27744,558,1465083625,27515,8698,1465076449
1968,11208,1465873875,,,,27745,1066,1465083626,27533,14194,1465078205
1609,6889,1465873881,,,,27746,1335,1465083627,27537,17890,1465078209
1707,6858,1465873905,,,,27755,929,1465083636,27541,11442,1465078213
62,6792,1465875601,,,,27762,1012,1465083643,27545,10758,1465078217
804,6819,1465875614,,,,27765,546,1465083646,27548,8132,1465078220
1037,6951,1465875635,,,,27776,1573,1465085400,27553,16119,1465078225
122,6914,1465875636,,,,27779,442,1465085403,27562,12699,1465078234
1608,6850,1465875660,,,,27795,1955,1465087201,27564,19723,1465078236
147,7726,1465875661,,,,27800,288,1465087206,27568,13876,1465078240
1909,6782,1465875666,,,,27801,1955,1465087207,27573,8535,1465078245
320,27253,1465875670,,,,27803,789,1465087209,27575,23812,1465078247
303,6813,1465875673,,,,27807,1959,1465087213,27580,11319,1465078252
1349,6792,1465875678,,,,27813,265,1465087219,27581,25885,1465078253
1907,6813,1465875693,,,,27815,843,1465087221,27582,15994,1465078254
1914,6819,1465875722,,,,27820,1165,1465087226,27595,11770,1465080001
1933,21555,1465877401,,,,27834,797,1465088999,27602,25744,1465080008
2070,16938,1465877403,,,,27836,1494,1465089001,27607,16081,1465080013
1892,23919,1465877409,,,,27844,1092,1465089009,27610,21387,1465080016
1583,18939,1465877415,,,,27851,1189,1465089016,27613,23112,1465080019
2098,7443,1465879208,,,,27852,194,1465089017,27614,18383,1465080020
1472,19390,1465879211,,,,27853,294,1465089018,27619,22800,1465080025
164,7024,1465879214,,,,27863,1450,1465089028,27621,16040,1465080027
208,6858,1465879232,,,,27864,1574,1465089029,27626,21007,1465080032
216,6790,1465879246,,,,27866,797,1465089031,27639,21846,1465080045
1020,34969,1465881000,,,,27872,1769,1465089037,27643,23629,1465080049
616,15383,1465881006,,,,27875,936,1465089040,27644,16043,1465080050
2096,6784,1465881011,,,,27884,1272,1465089049,27646,9250,1465080052
1475,6922,1465881066,,,,27889,311,1465089054,27649,24499,1465080055
1954,6819,1465881100,,,,27894,196,1465090799,27652,25510,1465080058
401,6790,1465881109,,,,27899,1258,1465090804,27654,19446,1465080060
428,6886,1465881110,,,,27900,2037,1465090805,27657,23387,1465080063
1001,6949,1465881124,,,,27903,1220,1465090808,27664,15331,1465080070
1300,7008,1465882803,,,,27904,4,1465090809,27667,15804,1465080073
1941,6866,1465882810,,,,27919,1285,1465090824,27686,12487,1465081804
1996,6858,1465882811,,,,27922,1545,1465090827,27688,16397,1465081806
182,37480,1465882812,,,,27934,1241,1465090839,27690,21686,1465081808
119,14146,1465882819,,,,27935,708,1465090840,27696,12162,1465081814
881,6974,1465882832,,,,27939,199,1465090844,27701,15294,1465081819
350,6777,1465886409,,,,27941,967,1465090846,27710,21965,1465081828
88,6821,1465886412,,,,27945,1509,1465090850,27718,20431,1465083599
967,6783,1465890022,,,,27951,724,1465090856,27722,16364,1465083603
130,7038,1465890059,,,,27955,861,1465090860,27726,10318,1465083607
1574,6850,1465890063,,,,27956,426,1465090861,27729,19205,1465083610
546,6817,1465890088,,,,27958,241,1465090863,27733,11619,1465083614
1604,7058,1465890092,,,,27959,1354,1465090864,27741,16370,1465083622
642,6920,1465890100,,,,27966,897,1465090871,27748,27638,1465083629
1065,24372,1465890111,,,,27967,1991,1465090872,27768,24373,1465083649
1913,58852,1465890121,,,,27980,1525,1465090885,27775,22045,1465085399
563,6789,1465890125,,,,27981,1045,1465090886,27781,25096,1465085405
1535,6795,1465891801,,,,27997,254,1465092603,27795,14376,1465087201
1315,6809,1465891819,,,,28000,1816,1465092606,27796,21415,1465087202
1137,18142,1465893599,,,,28001,1671,1465092607,27801,16119,1465087207
1846,23415,1465893610,,,,28002,1789,1465092608,27809,13487,1465087215
1588,6776,1465893614,,,,28003,1548,1465092609,27810,16881,1465087216
174,6819,1465893619,,,,28019,1303,1465092625,27814,16234,1465087220
431,6810,1465893643,,,,28024,126,1465092630,27817,19219,1465087223
925,7280,1465893644,,,,28025,442,1465092631,27842,15026,1465089007
1741,6799,1465895421,,,,28034,502,1465092640,27846,15249,1465089011
558,7007,1465895423,,,,28035,839,1465092641,27849,10981,1465089014
1545,6984,1465895432,,,,28039,1588,1465092645,27850,7855,1465089015
705,6956,1465895457,,,,28043,412,1465092649,27851,10527,1465089016
1478,18939,1465895466,,,,28044,767,1465092650,27854,24027,1465089019
1694,9529,1465897204,,,,28056,1107,1465092662,27867,16721,1465089032
2008,19390,1465899010,,,,28061,1506,1465092667,27871,8930,1465089036
1945,8205,1465899011,,,,28064,516,1465092670,27872,10359,1465089037
1452,6891,1465900809,,,,28066,277,1465092672,27876,11190,1465089041
1059,6811,1465902599,,,,28068,1253,1465092674,27881,11046,1465089046
838,6889,1465902605,,,,28069,1482,1465092675,27883,23407,1465089048
789,6796,1465904421,,,,28070,394,1465092676,27885,23130,1465089050
461,6787,1465904431,,,,28072,1627,1465092678,27894,20743,1465090799
907,15383,1465904442,,,,28076,2084,1465092682,27898,8017,1465090803
894,7726,1465904467,,,,28088,559,1465094400,27905,16114,1465090810
1119,6791,1465906200,,,,28090,1509,1465094402,27909,21035,1465090814
1471,48730,1465906203,,,,28102,1454,1465096200,27911,13834,1465090816
738,6789,1465908001,,,,28105,645,1465096203,27914,18322,1465090819
1606,6780,1465908033,,,,28106,1972,1465096204,27915,16830,1465090820
1126,6888,1465908039,,,,28113,1107,1465096211,27916,19136,1465090821
2022,6783,1465908067,,,,28116,1241,1465096214,27922,14207,1465090827
1052,39568,1465908080,,,,28117,442,1465096215,27924,16144,1465090829
1955,6866,1465908084,,,,28121,30,1465096219,27929,22165,1465090834
1608,6850,1465908089,,,,28122,522,1465096220,27931,11372,1465090836
1506,6780,1465909802,,,,28123,1272,1465096221,27932,9325,1465090837
153,6850,1465909819,,,,28131,1559,1465096229,27934,25413,1465090839
1244,6821,1465909831,,,,28137,1978,1465096235,27937,7149,1465090842
902,6984,1465909882,,,,28147,428,1465097999,27940,10470,1465090845
164,7024,1465911617,,,,28156,1573,1465098008,27943,21036,1465090848
1859,34844,1465911630,,,,28157,507,1465098009,27956,16408,1465090861
407,6777,1465911638,,,,28161,554,1465098013,27970,14665,1465090875
1087,6797,1465911664,,,,28167,1972,1465098019,27973,15068,1465090878
1114,6866,1465911667,,,,28175,999,1465098027,27975,11762,1465090880
1033,6818,1465911684,,,,28178,286,1465098030,28001,13419,1465092607
840,9079,1465911690,,,,28180,778,1465098032,28003,27696,1465092609
414,6857,1465911697,,,,28184,1114,1465098036,28010,24884,1465092616
951,6903,1465911705,,,,28188,2084,1465098040,28019,17919,1465092625
1606,6780,1465913420,,,,28189,31,1465098041,28023,11011,1465092629
996,6984,1465913421,,,,28191,1038,1465098043,28034,15489,1465092640
828,7104,1465913434,,,,28201,1991,1465098053,28035,8057,1465092641
834,6819,1465913452,,,,28203,412,1465098055,28036,25958,1465092642
602,6813,1465913461,,,,28207,1538,1465098059,28049,21014,1465092655
856,6838,1465913468,,,,28208,629,1465098060,28052,20732,1465092658
1673,6818,1465913484,,,,28211,797,1465098063,28059,20884,1465092665
1240,11208,1465913489,,,,28217,630,1465098069,28065,23154,1465092671
309,18939,1465913490,,,,28218,1868,1465098070,28067,22542,1465092673
2041,6922,1465915203,,,,28232,428,1465099805,28070,19166,1465092676
2011,6875,1465915211,,,,28237,1034,1465099810,28075,11626,1465092681
1127,7008,1465915218,,,,28249,1204,1465099822,28076,24607,1465092682
906,18939,1465915220,,,,28251,131,1465099824,28079,21354,1465092685
178,6949,1465918860,,,,28263,560,1465101600,28087,8413,1465094399
1041,6889,1465918875,,,,28264,876,1465101601,28088,15607,1465094400
304,6889,1465918876,,,,28265,1494,1465101602,28089,11905,1465094401
1277,6854,1465918894,,,,28269,1920,1465101606,28101,20916,1465096199
2093,6922,1465918896,,,,28270,1769,1465101607,28102,15268,1465096200
994,15383,1465918907,,,,28282,148,1465101619,28108,17501,1465096206
1162,6974,1465920600,,,,28289,1506,1465101626,28117,15264,1465096215
591,17406,1465920605,,,,28291,119,1465101628,28118,7709,1465096216
1237,6819,1465924201,,,,28293,1215,1465101630,28120,16929,1465096218
1656,6859,1465924206,,,,28299,288,1465101636,28131,14879,1465096229
1302,7022,1465924218,,,,28301,1626,1465101638,28132,26405,1465096230
240,6783,1465926001,,,,28302,2089,1465101639,28148,12346,1465098000
1036,22935,1465926044,,,,28303,1969,1465101640,28152,22109,1465098004
890,7726,1465926046,,,,28315,1379,1465101652,28156,18805,1465098008
841,26437,1465926047,,,,28328,1819,1465103403,28161,16921,1465098013
172,49085,1465926048,,,,28335,1908,1465103410,28162,17027,1465098014
1659,6810,1465926058,,,,28337,2050,1465103412,28164,19061,1465098016
1001,6949,1465926084,,,,28339,1092,1465103414,28170,25538,1465098022
1515,6776,1465926087,,,,28340,556,1465103415,28179,10579,1465098031
1152,6922,1465926097,,,,28343,1349,1465103418,28185,26121,1465098037
2042,6920,1465927827,,,,28356,709,1465103431,28187,18897,1465098039
476,6863,1465927835,,,,28358,1606,1465103433,28191,17773,1465098043
904,7505,1465927836,,,,28366,257,1465103441,28199,22119,1465098051
1303,6777,1465927838,,,,28367,540,1465103442,28200,22552,1465098052
1694,9529,1465927859,,,,28379,1200,1465103454,28202,18657,1465098054
237,7104,1465929618,,,,28383,254,1465103458,28203,10323,1465098055
34,27257,1465929634,,,,28384,286,1465103459,28205,25446,1465098057
941,6799,1465929635,,,,28392,1606,1465103467,28213,7717,1465098065
2014,8474,1465929636,,,,28393,1253,1465103468,28217,10703,1465098069
1136,6859,1465929640,,,,28399,1276,1465103474,28218,22378,1465098070
1274,6800,1465931399,,,,28401,1125,1465103476,28219,28211,1465098071
1777,7212,1465931413,,,,28417,2089,1465105199,28227,21454,1465099800
447,6868,1465931431,,,,28422,1658,1465105204,28230,22975,1465099803
293,6868,1465931445,,,,28423,391,1465105205,28235,8182,1465099808
1846,23415,1465931448,,,,28425,1494,1465105207,28244,28061,1465099817
537,17406,1465931450,,,,28428,2028,1465105210,28248,20723,1465099821
1246,6854,1465933202,,,,28429,88,1465105211,28249,6954,1465099822
1754,6810,1465933216,,,,28432,2075,1465105214,28254,14003,1465099827
1538,6854,1465933224,,,,28437,1514,1465105219,28255,11036,1465099828
1753,6791,1465934999,,,,28440,391,1465105222,28262,14767,1465101599
2016,15383,1465935025,,,,28448,401,1465105230,28268,10236,1465101605
1034,6794,1465935029,,,,28453,1313,1465105235,28269,21951,1465101606
685,7280,1465935031,,,,28456,1883,1465105238,28271,11146,1465101608
1125,6792,1465935048,,,,28461,1548,1465105243,28272,8455,1465101609
401,6790,1465935052,,,,28463,1120,1465105245,28274,19141,1465101611
1598,6859,1465935055,,,,28465,1258,1465105247,28280,16702,1465101617
1550,6910,1465935063,,,,28468,1051,1465105250,28285,27725,1465101622
1380,6778,1465936831,,,,28482,394,1465107000,28286,12959,1465101623
1768,6891,1465936859,,,,28490,419,1465107008,28291,19101,1465101628
229,6792,1465936878,,,,28491,288,1465107009,28295,26477,1465101632
1639,7432,1465936886,,,,28494,388,1465107012,28301,11332,1465101638
277,6838,1465936888,,,,28500,621,1465107018,28307,20051,1465101644
1959,6820,1465936911,,,,28504,1118,1465107022,28316,21179,1465101653
1051,6859,1465936916,,,,28509,908,1465107027,28326,8242,1465103401
1005,6791,1465936928,,,,28515,1649,1465107033,28328,27472,1465103403
1370,7212,1465936942,,,,28518,1200,1465107036,28329,12670,1465103404
1522,6974,1465938618,,,,28520,69,1465107038,28337,8659,1465103412
483,6779,1465940399,,,,28543,241,1465107061,28341,23237,1465103416
857,6858,1465942204,,,,28544,449,1465107062,28356,11481,1465103431
639,6815,1465942217,,,,28545,1879,1465107063,28360,22835,1465103435
697,6784,1465942219,,,,28548,196,1465107066,28369,15207,1465103444
1638,7347,1465944021,,,,28555,1110,1465108800,28373,16742,1465103448
875,7058,1465944022,,,,28556,1025,1465108801,28381,25974,1465103456
1073,6811,1465944023,,,,28558,983,1465108803,28392,15288,1465103467
1086,24967,1465944043,,,,28559,1383,1465108804,28393,16223,1465103468
110,6854,1465944045,,,,28570,1056,1465108815,28397,12416,1465103472
1166,6790,1465944104,,,,28571,2095,1465108816,28422,8070,1465105204
2060,6778,1465947601,,,,28576,1935,1465108821,28424,11706,1465105206
1302,7022,1465947602,,,,28578,254,1465108823,28429,9292,1465105211
66,7022,1465947603,,,,28580,1035,1465108825,28432,27947,1465105214
740,6778,1465947632,,,,28583,1882,1465108828,28433,16300,1465105215
1978,7212,1465947663,,,,28587,2095,1465108832,28441,27008,1465105223
2011,6875,1465947673,,,,28593,616,1465108838,28453,25292,1465105235
882,12209,1465947678,,,,28604,1318,1465108849,28459,26185,1465105241
459,6778,1465947683,,,,28606,667,1465108851,28465,22348,1465105247
1385,7008,1465949415,,,,28607,661,1465108852,28472,27103,1465105254
1169,6818,1465949442,,,,28608,1475,1465108853,28486,24970,1465107004
27,34844,1465951222,,,,28616,861,1465108861,28491,17768,1465107009
591,17406,1465951223,,,,28617,37,1465108862,28496,13638,1465107014
1256,6785,1465951229,,,,28619,1503,1465108864,28505,27222,1465107023
1690,34844,1465951234,,,,28622,735,1465108867,28518,22299,1465107036
603,17406,1465951235,,,,28624,681,1465108869,28521,25949,1465107039
1608,6850,1465951241,,,,28627,762,1465108872,28536,14004,1465107054
1912,6815,1465951244,,,,28629,277,1465108874,28555,12079,1465108800
1212,7726,1465951264,,,,28633,1773,1465108878,28560,18116,1465108805
2032,6920,1465951268,,,,28635,1883,1465108880,28563,13794,1465108808
136,6795,1465951301,,,,28637,2050,1465108882,28567,26228,1465108812
1311,6797,1465951306,,,,28640,288,1465108885,28570,19009,1465108815
1964,6817,1465951321,,,,28643,1573,1465108888,28573,15377,1465108818
559,6790,1465953000,,,,28656,199,1465110603,28577,21559,1465108822
1828,16274,1465953002,,,,28658,738,1465110605,28580,21845,1465108825
172,49085,1465953004,,,,28661,2033,1465110608,28587,24325,1465108832
2021,6920,1465953023,,,,28662,719,1465110609,28588,20503,1465108833
562,6811,1465953039,,,,28665,1372,1465110612,28593,28311,1465108838
130,7038,1465953040,,,,28666,423,1465110613,28603,19431,1465108848
431,6810,1465953041,,,,28678,1868,1465110625,28604,21092,1465108849
214,6779,1465953056,,,,28687,1237,1465110634,28608,12197,1465108853
170,9529,1465953061,,,,28690,1673,1465110637,28614,16967,1465108859
1970,6777,1465953072,,,,28696,131,1465110643,28622,21496,1465108867
1816,6946,1465953079,,,,28700,1865,1465110647,28634,19189,1465108879
999,6780,1465953087,,,,28708,333,1465110655,28641,17641,1465108886
1162,6974,1465953093,,,,28727,1125,1465110674,28642,8551,1465108887
854,26437,1465953100,,,,28729,969,1465110676,28660,26475,1465110607
1535,6795,1465953101,,,,28730,1118,1465110677,28664,22826,1465110611
772,6797,1465953113,,,,28731,104,1465110678,28665,9905,1465110612
1508,6912,1465953120,,,,28732,789,1465110679,28667,21633,1465110614
904,7505,1465954826,,,,28733,1599,1465110680,28681,16997,1465110628
1035,6790,1465954834,,,,28734,1941,1465110681,28684,15882,1465110631
1369,37480,1465954841,,,,28737,216,1465110684,28686,16546,1465110633
1968,11208,1465954854,,,,28739,4,1465110686,28697,27286,1465110644
712,6850,1465954877,,,,28741,1107,1465110688,28699,27668,1465110646
1253,7058,1465954900,,,,28754,1941,1465112403,28701,11900,1465110648
1604,7058,1465956631,,,,28757,1989,1465112406,28702,11345,1465110649
2044,6891,1465956640,,,,28758,1454,1465112407,28704,28373,1465110651
807,23204,1465958461,,,,28763,1626,1465112412,28706,18564,1465110653
1345,7347,1465958462,,,,28766,1287,1465112415,28717,26053,1465110664
1272,6777,1465958467,,,,28770,1573,1465112419,28719,17502,1465110666
627,6857,1465958482,,,,28773,1305,1465112422,28722,27352,1465110669
1633,7104,1465958493,,,,28778,2037,1465112427,28723,22256,1465110670
177,6925,1465958494,,,,28784,1302,1465112433,28726,17770,1465110673
507,6813,1465958512,,,,28790,1687,1465112439,28727,9097,1465110674
1110,6973,1465958518,,,,28794,1965,1465112443,28732,16053,1465110679
1805,6903,1465958523,,,,28797,560,1465112446,28735,7854,1465110682
1265,6784,1465958535,,,,28803,1461,1465112452,28736,28382,1465110683
301,9671,1465960202,,,,28804,131,1465112453,28739,14303,1465110686
1479,6794,1465962040,,,,28807,1506,1465112456,28750,13778,1465112399
338,19390,1465963802,,,,28819,311,1465112468,28751,13972,1465112400
759,6857,1465963805,,,,28820,759,1465112469,28754,10926,1465112403
1051,6859,1465963820,,,,28823,1475,1465112472,28761,12954,1465112410
2037,6821,1465963830,,,,28824,1865,1465112473,28770,12230,1465112419
1001,6949,1465963847,,,,28849,280,1465114203,28773,16081,1465112422
908,23919,1465963851,,,,28851,908,1465114205,28774,20748,1465112423
1052,39568,1465963859,,,,28853,876,1465114207,28778,25589,1465112427
492,16274,1465963860,,,,28857,1972,1465114211,28786,21448,1465112435
544,6800,1465963888,,,,28859,685,1465114213,28788,8424,1465112437
894,7726,1465963896,,,,28862,1378,1465114216,28789,15003,1465112438
307,6819,1465963925,,,,28867,1498,1465114221,28792,24315,1465112441
365,6819,1465965621,,,,28868,1482,1465114222,28807,19019,1465112456
1908,6949,1465965626,,,,28877,204,1465114231,28810,13362,1465112459
2011,6875,1465965629,,,,28881,985,1465114235,28811,25535,1465112460
430,24967,1465965687,,,,28885,1989,1465114239,28814,24977,1465112463
674,6778,1465965696,,,,28886,277,1465114240,28816,25919,1465112465
1671,6858,1465965706,,,,28890,914,1465114244,28820,22567,1465112469
250,7028,1465967418,,,,28896,1178,1465114250,28821,8069,1465112470
1788,6925,1465967419,,,,28897,1599,1465114251,28824,15126,1465112473
797,7432,1465967427,,,,28904,789,1465114258,28827,20754,1465112476
751,6809,1465967437,,,,28913,1637,1465114267,28831,25313,1465112480
1184,37228,1465967497,,,,28916,1789,1465114270,28845,28395,1465114199
1545,6984,1465967511,,,,28923,977,1465116000,28857,12334,1465114211
2044,6891,1465967522,,,,28928,128,1465116005,28863,18069,1465114217
1693,22935,1465967525,,,,28937,650,1465116014,28865,24597,1465114219
1920,6956,1465967530,,,,28949,792,1465116026,28867,7738,1465114221
1618,6821,1465967533,,,,28950,1210,1465116027,28869,14407,1465114223
1268,6791,1465967542,,,,28952,1535,1465116029,28876,28677,1465114230
971,6858,1465969202,,,,28956,1506,1465116033,28887,15341,1465114241
1633,7104,1465971015,,,,28968,2034,1465116045,28899,9405,1465114253
2081,27253,1465971043,,,,28969,1379,1465116046,28901,18170,1465114255
1477,6886,1465971050,,,,28973,789,1465116050,28903,16060,1465114257
533,6791,1465971089,,,,28974,1302,1465116051,28905,8429,1465114259
1688,7024,1465971107,,,,28986,929,1465117799,28923,23608,1465116000
1950,6850,1465972802,,,,28987,425,1465117800,28925,23649,1465116002
1953,7104,1465972804,,,,28991,556,1465117804,28930,8240,1465116007
1107,6796,1465972809,,,,28992,630,1465117805,28931,17495,1465116008
1522,6974,1465978200,,,,29000,667,1465117813,28932,27797,1465116009
468,6838,1465978208,,,,29016,350,1465117829,28935,17958,1465116012
402,15383,1465978221,,,,29024,131,1465117837,28937,11668,1465116014
807,23204,1465978230,,,,29046,280,1465119612,28939,17302,1465116016
568,6776,1465978233,,,,29049,1693,1465119615,28942,9784,1465116019
1954,6819,1465978248,,,,29054,229,1465119620,28943,14165,1465116020
123,26541,1465978264,,,,29062,839,1465119628,28950,28060,1465116027
1116,7008,1465980001,,,,29064,1919,1465119630,28970,22649,1465116047
562,6811,1465980029,,,,29065,869,1465119631,28988,26664,1465117801
902,6984,1465980032,,,,29070,199,1465119636,28990,11624,1465117803
1819,6838,1465980038,,,,29071,1204,1465119637,28991,13575,1465117804
1424,62531,1465980060,,,,29072,1128,1465119638,28996,23579,1465117809
1354,6789,1465980068,,,,29073,861,1465119639,28999,22986,1465117812
547,7726,1465980069,,,,29096,1319,1465121410,29003,16895,1465117816
181,48448,1465980070,,,,29101,9,1465121415,29007,12022,1465117820
1169,6818,1465980072,,,,29103,428,1465121417,29008,24640,1465117821
1096,6820,1465981808,,,,29117,485,1465123199,29016,16470,1465117829
1784,6949,1465981812,,,,29118,1475,1465123200,29019,15805,1465117832
341,6780,1465981828,,,,29122,507,1465123204,29021,23767,1465117834
825,16938,1465983601,,,,29137,1573,1465123219,29040,27695,1465119606
770,18142,1465983604,,,,29139,1366,1465123221,29041,22026,1465119607
1935,6799,1465983614,,,,29142,1025,1465123224,29047,26927,1465119613
344,22785,1465983616,,,,29148,667,1465123230,29053,23058,1465119619
540,6783,1465983627,,,,29163,975,1465125000,29058,11976,1465119624
229,6792,1465983650,,,,29166,425,1465125003,29064,11792,1465119630
1305,6925,1465983654,,,,29167,1442,1465125004,29069,11771,1465119635
1498,6795,1465983668,,,,29168,178,1465125005,29070,10080,1465119636
1014,6853,1465985420,,,,29169,994,1465125006,29071,20872,1465119637
135,12209,1465985439,,,,29174,1498,1465125011,29087,29045,1465121401
660,39568,1465985471,,,,29180,789,1465125017,29089,16726,1465121403
1452,6891,1465985491,,,,29182,1302,1465125019,29092,23464,1465121406
126,6888,1465985498,,,,29185,1130,1465125022,29095,16036,1465121409
1315,6809,1465987207,,,,29186,1908,1465125023,29103,24481,1465121417
391,6809,1465987217,,,,29192,2034,1465125029,29108,17395,1465121422
1035,6790,1465987285,,,,29193,49,1465125030,29118,9010,1465123200
909,6780,1465987286,,,,29196,556,1465125033,29127,16993,1465123209
257,6792,1465990809,,,,29197,1535,1465125034,29131,9921,1465123213
955,7104,1465990821,,,,29204,417,1465125041,29135,22411,1465123217
130,7038,1465990837,,,,29209,2044,1465125046,29138,24493,1465123220
1626,6778,1465990843,,,,29210,1868,1465125047,29139,16548,1465123221
1472,19390,1465990847,,,,29214,834,1465125051,29143,27365,1465123225
1116,7008,1465990854,,,,29220,828,1465125057,29147,24254,1465123229
1169,6818,1465990868,,,,29235,2038,1465126800,29148,28420,1465123230
29,6813,1465990879,,,,29240,1573,1465126805,29149,13067,1465123231
1521,6794,1465990880,,,,29255,49,1465126820,29166,23737,1465125003
1471,48730,1465990881,,,,29257,1114,1465126822,29167,20236,1465125004
1978,7212,1465992605,,,,29263,950,1465126828,29174,17829,1465125011
1727,53495,1465992612,,,,29264,40,1465126829,29182,27064,1465125019
1848,6949,1465992642,,,,29269,280,1465126834,29184,13251,1465125021
1280,6914,1465994416,,,,29272,1709,1465126837,29191,17285,1465125028
461,6787,1465994460,,,,29295,876,1465128600,29192,14409,1465125029
1718,6914,1465994475,,,,29302,1959,1465128607,29197,17072,1465125034
759,6857,1465994500,,,,29309,869,1465128614,29198,9617,1465125035
1538,6854,1465994502,,,,29311,674,1465128616,29199,22385,1465125036
2065,6951,1465996208,,,,29312,199,1465128617,29201,26336,1465125038
963,6850,1465996230,,,,29318,1118,1465128623,29202,24323,1465125039
1025,6920,1465996235,,,,29328,305,1465128633,29204,25384,1465125041
975,6974,1465996241,,,,29333,767,1465128638,29214,16558,1465125051
1336,7035,1465996244,,,,29334,621,1465128639,29237,19491,1465126802
1563,6781,1465996249,,,,29335,1896,1465128640,29241,26197,1465126806
1554,6780,1465996257,,,,29347,1246,1465128652,29243,7820,1465126808
950,6914,1465998007,,,,29349,1259,1465128654,29247,11870,1465126812
345,6914,1465998014,,,,29352,311,1465128657,29250,27760,1465126815
2084,22551,1465998058,,,,29355,14,1465128660,29253,14928,1465126818
428,6886,1465999805,,,,29356,1919,1465128661,29258,22867,1465126823
1125,6792,1465999841,,,,29370,1566,1465128675,29259,26372,1465126824
607,15383,1465999853,,,,29377,1265,1465128682,29265,7865,1465126830
263,6925,1465999863,,,,29390,1335,1465130399,29267,27558,1465126832
533,6791,1465999866,,,,29399,1494,1465130408,29268,16006,1465126833
605,6946,1465999875,,,,29400,521,1465130409,29270,9988,1465126835
735,7104,1466001600,,,,29405,2026,1465130414,29272,18281,1465126837
894,7726,1466003400,,,,29406,1514,1465130415,29273,24008,1465126838
1352,6817,1466003423,,,,29407,1975,1465130416,29274,12920,1465126839
703,6891,1466003432,,,,29412,401,1465130421,29278,12416,1465126843
260,7270,1466003455,,,,29414,277,1465130423,29286,17323,1465126851
472,21555,1466003457,,,,29417,2004,1465130426,29294,14409,1465128599
1516,49085,1466003459,,,,29424,967,1465130433,29300,23284,1465128605
558,7007,1466005202,,,,29425,1559,1465130434,29301,18223,1465128606
368,6792,1466005213,,,,29430,2050,1465130439,29307,6944,1465128612
1096,6820,1466005227,,,,29440,1296,1465132200,29309,16301,1465128614
1383,6777,1466005231,,,,29444,1688,1465132204,29318,10131,1465128623
890,7726,1466005247,,,,29454,262,1465132214,29320,8510,1465128625
1509,6889,1466005253,,,,29457,513,1465132217,29325,8186,1465128630
1865,6795,1466005258,,,,29465,1649,1465132225,29326,23925,1465128631
851,6783,1466005267,,,,29466,1687,1465132226,29342,16547,1465128647
1755,6799,1466007011,,,,29468,1503,1465132228,29347,12923,1465128652
513,6785,1466007018,,,,29474,1220,1465132234,29352,20411,1465128657
1662,23204,1466007042,,,,29485,1075,1465132245,29359,27572,1465128664
1378,6956,1466007043,,,,29493,69,1465132253,29363,11951,1465128668
241,7022,1466007061,,,,29497,1494,1465132257,29367,18969,1465128672
1305,6925,1466007096,,,,29498,1051,1465132258,29369,19241,1465128674
1318,6910,1466008808,,,,29505,126,1465132265,29377,16339,1465128682
667,6783,1466008836,,,,29507,1972,1465132267,29392,21690,1465130401
893,24967,1466008848,,,,29512,987,1465132272,29398,23698,1465130407
18,6925,1466008853,,,,29524,1947,1465132284,29399,16407,1465130408
661,7432,1466008857,,,,29525,254,1465132285,29404,16570,1465130413
1703,7035,1466008872,,,,29544,1550,1465134000,29409,27797,1465130418
